BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,magic_log_top.png,#4e6aa1,Magic Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,magic_planks.png,#4463a2,Magic
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mahogany_log.png,#6a5040,Mahogany
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mahogany_log_top.png,#a6706a,Mahogany Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mahogany_planks.png,#a66e6b,Mahogany
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,malachite_block.png,#26896b,Malachite
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,malachite_ore.png,#6c8580,Malachite Ore
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mangrove_log.png,#96836d,Mangrove
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mangrove_log_top.png,#d2c4af,Mangrove Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mangrove_planks.png,#d2c8b5,Mangrove
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mud.png,#493527,Mud
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mud_brick_block.png,#5b4435,Mud Brick
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,mycelial_netherrack_side.png,#633f40,Mycelial Netherrack
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,orange_coral.png,#eba74f,Orange Coral
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,overgrown_netherrack_side.png,#64402d,Overgrown Netherrack
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,overgrown_netherrack_top.png,#6e6931,Overgrown Netherrack
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,overgrown_stone_side.png,#7a7a7a,Overgrown Stone
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,overgrown_stone_side_overlay.png,#929292,Overgrown Stone Side
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,overgrown_stone_side_snowed.png,#adb1b1,Overgrown Stone Side
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,palm_log.png,#654b2e,Palm
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,palm_log_top.png,#a77739,Palm Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,palm_planks.png,#a97837,Palm
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,peridot_block.png,#9cbc5e,Peridot
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,peridot_ore.png,#7e8471,Peridot Ore
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,pine_log.png,#5b4837,Pine
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,pine_log_top.png,#967255,Pine Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,pine_planks.png,#987457,Pine
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,pink_coral.png,#ff8a8d,Pink Coral
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,redwood_log.png,#683f27,Redwood
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,redwood_log_top.png,#934e30,Redwood Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,redwood_planks.png,#8c492e,Redwood
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,root.png,#80633f,Root
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ruby_block.png,#e15e79,Ruby
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,ruby_ore.png,#896d77,Ruby Ore
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,sacred_oak_log.png,#585934,Sacred Oak
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,sacred_oak_log_top.png,#8a7b4a,Sacred Oak Log
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,sacred_oak_planks.png,#8f814e,Sacred Oak
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,sapphire_block.png,#4d96d1,Sapphire
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,sapphire_ore.png,#6e7c86,Sapphire Ore
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,spectral_moss_side.png,#baa47d,Spectral Moss
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,spectral_moss_top.png,#995247,Spectral Moss
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,tanzanite_block.png,#8250e4,Tanzanite
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,tanzanite_ore.png,#786b85,Tanzanite Ore
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium.png,#cdb5aa,Terrarium
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium_bamboo.png,#735e37,Terrarium Bamboo
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium_beach.png,#d3c996,Terrarium Beach
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium_cactus.png,#7e7540,Terrarium Cactus
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium_dead.png,#624f37,Terrarium Dead
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium_ender.png,#a97e64,Terrarium Ender
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium_fern.png,#61643c,Terrarium Fern
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium_flax.png,#6e6e4d,Terrarium Flax
BiomesOPlenty-1.12.2-7.0.1.2445-universal.jar,terrarium_flower.png,#5e7754,Terrarium Flower
